"TOA5","77558","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg(1)","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2019-03-25 19:39:00",209238,0.251,0.292,-0.097,"NAN","NAN",0.257,0.301,-0.097,0.244,0.284,-0.097,0.004,0.005,0,0
"2019-03-25 19:40:00",209239,0.246,0.277,-0.098,"NAN","NAN",0.251,0.281,-0.094,0.237,0.271,-0.1,0.004,0.003,0.003,0
"2019-03-25 19:41:00",209240,0.24,0.266,-0.098,"NAN","NAN",0.251,0.281,-0.097,0.237,0.261,-0.1,0.004,0.006,0.002,0
"2019-03-25 19:42:00",209241,0.236,0.264,-0.096,"NAN","NAN",0.241,0.271,-0.094,0.231,0.254,-0.1,0.003,0.005,0.002,0
"2019-03-25 19:43:00",209242,0.232,0.259,-0.094,"NAN","NAN",0.237,0.264,-0.094,0.227,0.254,-0.094,0.003,0.004,0,0
"2019-03-25 19:44:00",209243,0.224,0.25,-0.094,"NAN","NAN",0.227,0.254,-0.094,0.224,0.247,-0.097,0.001,0.003,0.001,0
"2019-03-25 19:45:00",209244,0.221,0.248,-0.095,"NAN","NAN",0.224,0.251,-0.094,0.217,0.244,-0.097,0.003,0.002,0.002,0
"2019-03-25 19:46:00",209245,0.221,0.246,-0.094,"NAN","NAN",0.224,0.254,-0.094,0.217,0.241,-0.097,0.003,0.005,0.001,0
"2019-03-25 19:47:00",209246,0.217,0.241,-0.093,"NAN","NAN",0.217,0.241,-0.09,0.214,0.241,-0.094,0.001,0,0.001,0
"2019-03-25 19:48:00",209247,0.211,0.237,-0.091,"NAN","NAN",0.214,0.241,-0.09,0.211,0.234,-0.094,0.001,0.002,0.001,0
"2019-03-25 19:49:00",209248,0.208,0.232,-0.091,"NAN","NAN",0.211,0.234,-0.09,0.204,0.227,-0.094,0.003,0.003,0.001,0
"2019-03-25 19:50:00",209249,0.204,0.226,-0.089,"NAN","NAN",0.207,0.231,-0.087,0.201,0.224,-0.094,0.001,0.002,0.002,0
"2019-03-25 19:51:00",209250,0.199,0.222,-0.09,"NAN","NAN",0.204,0.227,-0.087,0.197,0.217,-0.09,0.003,0.003,0.001,0
"2019-03-25 19:52:00",209251,0.198,0.22,-0.087,"NAN","NAN",0.204,0.224,-0.084,0.197,0.217,-0.09,0.002,0.002,0.002,0
"2019-03-25 19:53:00",209252,0.197,0.218,-0.087,"NAN","NAN",0.197,0.221,-0.084,0.194,0.214,-0.087,0.001,0.003,0.001,0
"2019-03-25 19:54:00",209253,0.193,0.216,-0.084,"NAN","NAN",0.197,0.221,-0.084,0.191,0.214,-0.087,0.003,0.002,0.001,0
"2019-03-25 19:55:00",209254,0.197,0.219,-0.086,"NAN","NAN",0.197,0.221,-0.084,0.197,0.217,-0.087,0,0.002,0.002,0
"2019-03-25 19:56:00",209255,0.191,0.213,-0.084,"NAN","NAN",0.197,0.217,-0.08,0.191,0.211,-0.087,0.001,0.002,0.003,0
"2019-03-25 19:57:00",209256,0.191,0.213,-0.086,"NAN","NAN",0.191,0.217,-0.084,0.191,0.211,-0.087,0,0.002,0.001,0
"2019-03-25 19:58:00",209257,0.192,0.216,-0.083,"NAN","NAN",0.197,0.221,-0.08,0.191,0.214,-0.087,0.002,0.002,0.003,0
"2019-03-25 19:59:00",209258,0.196,0.221,-0.083,"NAN","NAN",0.197,0.221,-0.08,0.194,0.221,-0.084,0.002,0,0.001,0
"2019-03-25 20:00:00",209259,0.196,0.222,-0.083,"NAN","NAN",0.204,0.227,-0.08,0.191,0.217,-0.084,0.005,0.004,0.001,0
"2019-03-25 20:01:00",209260,0.198,0.227,-0.084,"NAN","NAN",0.204,0.227,-0.084,0.197,0.227,-0.087,0.002,0,0.001,0
"2019-03-25 20:02:00",209261,0.205,0.233,-0.082,"NAN","NAN",0.211,0.237,-0.08,0.197,0.227,-0.084,0.003,0.003,0.002,0
"2019-03-25 20:03:00",209262,0.211,0.24,-0.081,"NAN","NAN",0.211,0.241,-0.08,0.211,0.237,-0.084,0,0.001,0.002,0
"2019-03-25 20:04:00",209263,0.219,0.25,-0.082,"NAN","NAN",0.224,0.254,-0.08,0.211,0.244,-0.084,0.003,0.003,0.002,0
"2019-03-25 20:05:00",209264,0.224,0.257,-0.084,"NAN","NAN",0.231,0.261,-0.084,0.217,0.254,-0.087,0.003,0.003,0.001,0
"2019-03-25 20:06:00",209265,0.228,0.263,-0.083,"NAN","NAN",0.237,0.274,-0.08,0.224,0.261,-0.084,0.004,0.004,0.001,0
"2019-03-25 20:07:00",209266,0.237,0.275,-0.081,"NAN","NAN",0.237,0.277,-0.08,0.237,0.274,-0.084,0,0.002,0.002,0
"2019-03-25 20:08:00",209267,0.245,0.283,-0.081,"NAN","NAN",0.251,0.291,-0.08,0.237,0.274,-0.084,0.005,0.005,0.001,0
"2019-03-25 20:09:00",209268,0.254,0.295,-0.081,"NAN","NAN",0.261,0.301,-0.08,0.251,0.291,-0.084,0.004,0.004,0.001,0
"2019-03-25 20:10:00",209269,0.264,0.307,-0.08,"NAN","NAN",0.264,0.307,-0.08,0.264,0.304,-0.08,0,0.001,0,0
"2019-03-25 20:11:00",209270,0.27,0.315,-0.08,"NAN","NAN",0.277,0.321,-0.08,0.264,0.307,-0.08,0.004,0.005,0,0
"2019-03-25 20:12:00",209271,0.278,0.324,-0.08,"NAN","NAN",0.284,0.328,-0.077,0.274,0.318,-0.08,0.003,0.003,0.001,0
"2019-03-25 20:13:00",209272,0.281,0.328,-0.08,"NAN","NAN",0.284,0.328,-0.077,0.277,0.328,-0.08,0.002,0,0.001,0
"2019-03-25 20:14:00",209273,0.28,0.325,-0.08,"NAN","NAN",0.284,0.328,-0.077,0.277,0.321,-0.08,0.003,0.003,0.001,0
"2019-03-25 20:15:00",209274,0.277,0.322,-0.078,"NAN","NAN",0.277,0.324,-0.077,0.277,0.321,-0.08,0,0.002,0.002,0
"2019-03-25 20:16:00",209275,0.28,0.325,-0.077,"NAN","NAN",0.284,0.328,-0.074,0.277,0.321,-0.08,0.003,0.002,0.001,0
"2019-03-25 20:17:00",209276,0.28,0.326,-0.079,"NAN","NAN",0.284,0.328,-0.077,0.277,0.321,-0.08,0.003,0.003,0.002,0
"2019-03-25 20:18:00",209277,0.284,0.329,-0.08,"NAN","NAN",0.284,0.334,-0.08,0.281,0.328,-0.08,0.001,0.002,0,0
"2019-03-25 20:19:00",209278,0.285,0.331,-0.079,"NAN","NAN",0.287,0.334,-0.077,0.284,0.328,-0.08,0.001,0.003,0.001,0
"2019-03-25 20:20:00",209279,0.282,0.328,-0.079,"NAN","NAN",0.284,0.328,-0.077,0.277,0.328,-0.08,0.003,0,0.001,0
"2019-03-25 20:21:00",209280,0.276,0.322,-0.08,"NAN","NAN",0.277,0.328,-0.077,0.271,0.318,-0.08,0.003,0.003,0.001,0
"2019-03-25 20:22:00",209281,0.265,0.31,-0.079,"NAN","NAN",0.271,0.314,-0.077,0.264,0.307,-0.08,0.002,0.003,0.002,0
"2019-03-25 20:23:00",209282,0.258,0.302,-0.079,"NAN","NAN",0.264,0.307,-0.077,0.257,0.297,-0.08,0.002,0.002,0.001,0
"2019-03-25 20:24:00",209283,0.252,0.294,-0.08,"NAN","NAN",0.257,0.297,-0.08,0.251,0.291,-0.08,0.002,0.002,0,0
"2019-03-25 20:25:00",209284,0.245,0.287,-0.081,"NAN","NAN",0.251,0.291,-0.08,0.244,0.284,-0.084,0.002,0.001,0.002,0
"2019-03-25 20:26:00",209285,0.238,0.28,-0.08,"NAN","NAN",0.244,0.284,-0.08,0.237,0.274,-0.08,0.002,0.002,0,0
"2019-03-25 20:27:00",209286,0.233,0.272,-0.08,"NAN","NAN",0.237,0.274,-0.08,0.231,0.267,-0.08,0.003,0.002,0,0
"2019-03-25 20:28:00",209287,0.225,0.262,-0.08,"NAN","NAN",0.231,0.267,-0.08,0.217,0.254,-0.08,0.005,0.005,0,0
"2019-03-25 20:29:00",209288,0.217,0.253,-0.08,"NAN","NAN",0.217,0.254,-0.08,0.217,0.251,-0.08,0,0.002,0,0
"2019-03-25 20:30:00",209289,0.215,0.25,-0.08,"NAN","NAN",0.217,0.254,-0.08,0.211,0.247,-0.08,0.003,0.002,0,0
"2019-03-25 20:31:00",209290,0.211,0.245,-0.08,"NAN","NAN",0.211,0.247,-0.08,0.211,0.241,-0.08,0,0.003,0,0
"2019-03-25 20:32:00",209291,0.205,0.238,-0.081,"NAN","NAN",0.211,0.244,-0.08,0.204,0.234,-0.084,0.002,0.003,0.002,0
"2019-03-25 20:33:00",209292,0.201,0.235,-0.08,"NAN","NAN",0.204,0.241,-0.08,0.197,0.231,-0.084,0.003,0.003,0.001,0
"2019-03-25 20:34:00",209293,0.197,0.231,-0.082,"NAN","NAN",0.197,0.231,-0.08,0.197,0.227,-0.084,0,0.001,0.002,0
"2019-03-25 20:35:00",209294,0.197,0.228,-0.086,"NAN","NAN",0.197,0.231,-0.084,0.191,0.227,-0.087,0.001,0.001,0.002,0
"2019-03-25 20:36:00",209295,0.189,0.223,-0.087,"NAN","NAN",0.191,0.227,-0.087,0.184,0.217,-0.09,0.003,0.003,0.001,0
"2019-03-25 20:37:00",209296,0.18,0.212,-0.09,"NAN","NAN",0.184,0.217,-0.09,0.177,0.207,-0.094,0.003,0.003,0.001,0
"2019-03-25 20:38:00",209297,0.172,0.202,-0.091,"NAN","NAN",0.177,0.207,-0.09,0.17,0.201,-0.094,0.003,0.002,0.001,0
"2019-03-25 20:39:00",209298,0.166,0.194,-0.094,"NAN","NAN",0.17,0.197,-0.094,0.164,0.191,-0.094,0.003,0.002,0,0
"2019-03-25 20:40:00",209299,0.16,0.186,-0.095,"NAN","NAN",0.164,0.191,-0.094,0.157,0.184,-0.097,0.003,0.002,0.002,0
"2019-03-25 20:41:00",209300,0.152,0.177,-0.094,"NAN","NAN",0.157,0.184,-0.094,0.147,0.17,-0.097,0.003,0.004,0.001,0
"2019-03-25 20:42:00",209301,0.142,0.166,-0.094,"NAN","NAN",0.147,0.17,-0.094,0.137,0.16,-0.094,0.003,0.004,0,0
"2019-03-25 20:43:00",209302,0.137,0.16,-0.094,"NAN","NAN",0.137,0.16,-0.094,0.137,0.157,-0.094,0,0.001,0,0
"2019-03-25 20:44:00",209303,0.135,0.155,-0.094,"NAN","NAN",0.137,0.157,-0.094,0.13,0.154,-0.094,0.003,0.002,0,0
"2019-03-25 20:45:00",209304,0.131,0.154,-0.093,"NAN","NAN",0.134,0.154,-0.09,0.13,0.154,-0.094,0.001,0,0.001,0
"2019-03-25 20:46:00",209305,0.134,0.155,-0.093,"NAN","NAN",0.137,0.157,-0.09,0.13,0.154,-0.094,0.003,0.002,0.001,0
"2019-03-25 20:47:00",209306,0.135,0.155,-0.093,"NAN","NAN",0.137,0.157,-0.09,0.134,0.154,-0.094,0.002,0.002,0.001,0
"2019-03-25 20:48:00",209307,0.137,0.16,-0.093,"NAN","NAN",0.137,0.16,-0.09,0.137,0.157,-0.094,0,0.001,0.001,0
"2019-03-25 20:49:00",209308,0.136,0.158,-0.094,"NAN","NAN",0.137,0.16,-0.094,0.13,0.157,-0.094,0.002,0.002,0,0
"2019-03-25 20:50:00",209309,0.135,0.157,-0.094,"NAN","NAN",0.137,0.157,-0.094,0.13,0.154,-0.094,0.003,0.001,0,0
"2019-03-25 20:51:00",209310,0.128,0.15,-0.095,"NAN","NAN",0.13,0.154,-0.094,0.124,0.147,-0.097,0.003,0.003,0.002,0
"2019-03-25 20:52:00",209311,0.124,0.144,-0.094,"NAN","NAN",0.124,0.147,-0.094,0.124,0.14,-0.097,0,0.003,0.001,0
"2019-03-25 20:53:00",209312,0.123,0.14,-0.091,"NAN","NAN",0.124,0.14,-0.09,0.12,0.14,-0.094,0.001,0,0.002,0
"2019-03-25 20:54:00",209313,0.121,0.14,-0.093,"NAN","NAN",0.124,0.14,-0.09,0.117,0.134,-0.097,0.003,0.002,0.001,0
"2019-03-25 20:55:00",209314,0.113,0.132,-0.101,"NAN","NAN",0.117,0.134,-0.097,0.11,0.127,-0.104,0.003,0.003,0.002,0
"2019-03-25 20:56:00",209315,0.11,0.127,-0.108,"NAN","NAN",0.11,0.127,-0.104,0.11,0.124,-0.11,0,0.001,0.002,0
"2019-03-25 20:57:00",209316,0.106,0.122,-0.111,"NAN","NAN",0.11,0.124,-0.11,0.104,0.12,-0.114,0.002,0.002,0.001,0
"2019-03-25 20:58:00",209317,0.103,0.119,-0.112,"NAN","NAN",0.104,0.12,-0.11,0.1,0.114,-0.114,0.001,0.002,0.002,0
"2019-03-25 20:59:00",209318,0.097,0.113,-0.115,"NAN","NAN",0.1,0.114,-0.11,0.097,0.11,-0.12,0.001,0.001,0.002,0
"2019-03-25 21:00:00",209319,0.094,0.108,-0.119,"NAN","NAN",0.097,0.11,-0.117,0.09,0.107,-0.12,0.003,0.001,0.002,0
"2019-03-25 21:01:00",209320,0.09,0.102,-0.122,"NAN","NAN",0.09,0.107,-0.12,0.09,0.1,-0.124,0,0.002,0.002,0
"2019-03-25 21:02:00",209321,0.084,0.096,-0.126,"NAN","NAN",0.087,0.1,-0.124,0.084,0.094,-0.127,0.001,0.003,0.001,0
"2019-03-25 21:03:00",209322,0.08,0.091,-0.128,"NAN","NAN",0.084,0.094,-0.127,0.077,0.087,-0.13,0.003,0.003,0.001,0
"2019-03-25 21:04:00",209323,0.076,0.086,-0.132,"NAN","NAN",0.077,0.087,-0.13,0.07,0.084,-0.137,0.002,0.002,0.003,0
"2019-03-25 21:05:00",209324,0.07,0.08,-0.138,"NAN","NAN",0.074,0.084,-0.134,0.07,0.077,-0.14,0.001,0.001,0.002,0
"2019-03-25 21:06:00",209325,0.066,0.074,-0.141,"NAN","NAN",0.07,0.077,-0.14,0.064,0.074,-0.144,0.003,0.001,0.001,0
"2019-03-25 21:07:00",209326,0.062,0.068,-0.142,"NAN","NAN",0.064,0.07,-0.14,0.057,0.067,-0.144,0.002,0.002,0.002,0
"2019-03-25 21:08:00",209327,0.056,0.061,-0.139,"NAN","NAN",0.057,0.067,-0.134,0.053,0.057,-0.144,0.001,0.002,0.003,0
"2019-03-25 21:09:00",209328,0.05,0.054,-0.134,"NAN","NAN",0.053,0.057,-0.13,0.05,0.05,-0.134,0.001,0.002,0.001,0
"2019-03-25 21:10:00",209329,0.045,0.048,-0.127,"NAN","NAN",0.05,0.05,-0.127,0.043,0.047,-0.13,0.002,0.002,0.001,0
"2019-03-25 21:11:00",209330,0.043,0.047,-0.126,"NAN","NAN",0.043,0.047,-0.124,0.043,0.047,-0.127,0,0,0.001,0
"2019-03-25 21:12:00",209331,0.042,0.044,-0.127,"NAN","NAN",0.043,0.047,-0.124,0.04,0.043,-0.127,0.002,0.001,0.001,0
"2019-03-25 21:13:00",209332,0.04,0.043,-0.127,"NAN","NAN",0.04,0.043,-0.127,0.04,0.043,-0.13,0,0,0.001,0
"2019-03-25 21:14:00",209333,0.04,0.042,-0.13,"NAN","NAN",0.04,0.043,-0.127,0.04,0.04,-0.134,0,0.002,0.002,0
"2019-03-25 21:15:00",209334,0.04,0.04,-0.128,"NAN","NAN",0.04,0.04,-0.124,0.04,0.037,-0.134,0,0.001,0.003,0
"2019-03-25 21:16:00",209335,0.04,0.037,-0.133,"NAN","NAN",0.04,0.037,-0.13,0.04,0.037,-0.134,0,0,0.001,0
"2019-03-25 21:17:00",209336,0.039,0.037,-0.136,"NAN","NAN",0.04,0.037,-0.134,0.037,0.037,-0.14,0.002,0,0.002,0
"2019-03-25 21:18:00",209337,0.034,0.035,-0.144,"NAN","NAN",0.037,0.037,-0.14,0.033,0.033,-0.147,0.002,0.002,0.003,0
"2019-03-25 21:19:00",209338,0.033,0.031,-0.147,"NAN","NAN",0.033,0.033,-0.144,0.033,0.03,-0.15,0,0.001,0.002,0
"2019-03-25 21:20:00",209339,0.033,0.029,-0.152,"NAN","NAN",0.033,0.03,-0.15,0.03,0.027,-0.154,0.001,0.001,0.002,0
"2019-03-25 21:21:00",209340,0.027,0.024,-0.153,"NAN","NAN",0.03,0.027,-0.15,0.027,0.023,-0.154,0.001,0.001,0.002,0
"2019-03-25 21:22:00",209341,0.027,0.022,-0.153,"NAN","NAN",0.027,0.023,-0.15,0.023,0.017,-0.157,0.001,0.002,0.002,0
"2019-03-25 21:23:00",209342,0.022,0.017,-0.157,"NAN","NAN",0.023,0.02,-0.154,0.02,0.017,-0.16,0.002,0.001,0.002,0
"2019-03-25 21:24:00",209343,0.02,0.016,-0.162,"NAN","NAN",0.02,0.017,-0.16,0.02,0.013,-0.164,0,0.002,0.002,0
"2019-03-25 21:25:00",209344,0.018,0.011,-0.166,"NAN","NAN",0.02,0.013,-0.164,0.013,0.01,-0.167,0.002,0.001,0.002,0
"2019-03-25 21:26:00",209345,0.013,0.01,-0.167,"NAN","NAN",0.013,0.01,-0.167,0.013,0.01,-0.167,0,0,0,0
"2019-03-25 21:27:00",209346,0.013,0.01,-0.165,"NAN","NAN",0.013,0.01,-0.16,0.013,0.01,-0.167,0,0,0.003,0
"2019-03-25 21:28:00",209347,0.013,0.008,-0.161,"NAN","NAN",0.013,0.01,-0.16,0.013,0.007,-0.167,0,0.002,0.002,0
"2019-03-25 21:29:00",209348,0.011,0.006,-0.16,"NAN","NAN",0.013,0.007,-0.157,0.01,0.003,-0.164,0.002,0.001,0.001,0
"2019-03-25 21:30:00",209349,0.008,0.003,-0.16,"NAN","NAN",0.01,0.003,-0.16,0.007,0.003,-0.16,0.001,0,0,0
"2019-03-25 21:31:00",209350,0.007,0.003,-0.16,"NAN","NAN",0.007,0.003,-0.157,0.007,0.003,-0.16,0,0,0.001,0
"2019-03-25 21:32:00",209351,0.007,0.003,-0.16,"NAN","NAN",0.007,0.003,-0.16,0.007,0.003,-0.16,0,0,0,0
"2019-03-25 21:33:00",209352,0.007,0.003,-0.159,"NAN","NAN",0.007,0.003,-0.157,0.007,0.003,-0.16,0,0,0.002,0
"2019-03-25 21:34:00",209353,0.007,0.003,-0.159,"NAN","NAN",0.007,0.003,-0.157,0.007,0.003,-0.16,0,0,0.002,0
"2019-03-25 21:35:00",209354,0.004,0.001,-0.159,"NAN","NAN",0.007,0.003,-0.157,0.003,0,-0.16,0.001,0.001,0.002,0
"2019-03-25 21:36:00",209355,0.003,0,-0.155,"NAN","NAN",0.003,0,-0.154,0,-0.003,-0.16,0.001,0.001,0.002,0
"2019-03-25 21:37:00",209356,0.001,-0.003,-0.156,"NAN","NAN",0.003,0,-0.154,0,-0.003,-0.157,0.001,0.001,0.001,0
"2019-03-25 21:38:00",209357,0,-0.003,-0.154,"NAN","NAN",0,-0.003,-0.154,0,-0.003,-0.154,0,0,0,0
"2019-03-25 21:39:00",209358,0,-0.003,-0.156,"NAN","NAN",0,-0.003,-0.154,0,-0.003,-0.16,0,0,0.002,0
"2019-03-25 21:40:00",209359,0,-0.003,-0.159,"NAN","NAN",0,-0.003,-0.157,0,-0.003,-0.16,0,0,0.002,0
"2019-03-25 21:41:00",209360,0,-0.006,-0.159,"NAN","NAN",0,-0.003,-0.157,0,-0.007,-0.16,0,0.001,0.002,0
"2019-03-25 21:42:00",209361,0,-0.007,-0.157,"NAN","NAN",0,-0.007,-0.154,0,-0.01,-0.16,0,0.001,0.002,0
"2019-03-25 21:43:00",209362,0,-0.01,-0.156,"NAN","NAN",0,-0.007,-0.154,0,-0.01,-0.16,0,0.001,0.003,0
"2019-03-25 21:44:00",209363,0,-0.01,-0.159,"NAN","NAN",0,-0.01,-0.157,0,-0.01,-0.16,0,0,0.002,0
"2019-03-25 21:45:00",209364,-0.001,-0.01,-0.161,"NAN","NAN",0,-0.01,-0.16,-0.003,-0.01,-0.164,0.001,0,0.001,0
"2019-03-25 21:46:00",209365,-0.003,-0.01,-0.166,"NAN","NAN",0,-0.01,-0.164,-0.003,-0.01,-0.167,0.001,0,0.001,0
"2019-03-25 21:47:00",209366,-0.004,-0.01,-0.166,"NAN","NAN",-0.003,-0.01,-0.164,-0.007,-0.01,-0.17,0.002,0,0.002,0
"2019-03-25 21:48:00",209367,-0.007,-0.013,-0.171,"NAN","NAN",-0.007,-0.01,-0.17,-0.007,-0.013,-0.174,0,0.001,0.001,0
"2019-03-25 21:49:00",209368,-0.007,-0.014,-0.174,"NAN","NAN",-0.007,-0.013,-0.174,-0.007,-0.017,-0.177,0,0.001,0.001,0
"2019-03-25 21:50:00",209369,-0.007,-0.016,-0.176,"NAN","NAN",-0.007,-0.013,-0.174,-0.007,-0.017,-0.181,0,0.001,0.003,0
"2019-03-25 21:51:00",209370,-0.007,-0.017,-0.176,"NAN","NAN",-0.007,-0.017,-0.174,-0.007,-0.017,-0.181,0,0,0.002,0
"2019-03-25 21:52:00",209371,-0.007,-0.017,-0.177,"NAN","NAN",-0.007,-0.017,-0.174,-0.007,-0.017,-0.181,0,0,0.002,0
"2019-03-25 21:53:00",209372,-0.007,-0.017,-0.176,"NAN","NAN",-0.007,-0.017,-0.174,-0.007,-0.017,-0.181,0,0,0.002,0
"2019-03-25 21:54:00",209373,-0.007,-0.017,-0.178,"NAN","NAN",-0.007,-0.017,-0.174,-0.007,-0.017,-0.181,0,0,0.002,0
"2019-03-25 21:55:00",209374,-0.007,-0.017,-0.181,"NAN","NAN",-0.007,-0.017,-0.181,-0.007,-0.017,-0.181,0,0,0,0
"2019-03-25 21:56:00",209375,-0.007,-0.017,-0.185,"NAN","NAN",-0.007,-0.017,-0.181,-0.01,-0.017,-0.187,0.001,0,0.003,0
"2019-03-25 21:57:00",209376,-0.01,-0.017,-0.186,"NAN","NAN",-0.01,-0.017,-0.184,-0.01,-0.02,-0.187,0,0.001,0.001,0
"2019-03-25 21:58:00",209377,-0.011,-0.02,-0.187,"NAN","NAN",-0.01,-0.017,-0.184,-0.013,-0.02,-0.187,0.002,0.001,0.001,0
"2019-03-25 21:59:00",209378,-0.012,-0.02,-0.188,"NAN","NAN",-0.01,-0.02,-0.187,-0.013,-0.02,-0.191,0.002,0,0.002,0
"2019-03-25 22:00:00",209379,-0.013,-0.02,-0.194,"NAN","NAN",-0.013,-0.02,-0.191,-0.013,-0.023,-0.194,0,0.001,0.001,0
"2019-03-25 22:01:00",209380,-0.013,-0.023,-0.194,"NAN","NAN",-0.013,-0.02,-0.191,-0.013,-0.023,-0.194,0,0.001,0.001,0
"2019-03-25 22:02:00",209381,-0.013,-0.023,-0.195,"NAN","NAN",-0.013,-0.023,-0.194,-0.013,-0.023,-0.197,0,0,0.002,0
"2019-03-25 22:03:00",209382,-0.013,-0.023,-0.195,"NAN","NAN",-0.013,-0.023,-0.194,-0.013,-0.023,-0.197,0,0,0.002,0
"2019-03-25 22:04:00",209383,-0.013,-0.023,-0.198,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.001,0
"2019-03-25 22:05:00",209384,-0.013,-0.023,-0.2,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.002,0
"2019-03-25 22:06:00",209385,-0.013,-0.023,-0.199,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.002,0
"2019-03-25 22:07:00",209386,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:08:00",209387,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:09:00",209388,-0.013,-0.023,-0.203,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.207,0,0,0.003,0
"2019-03-25 22:10:00",209389,-0.013,-0.023,-0.203,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.207,0,0,0.002,0
"2019-03-25 22:11:00",209390,-0.013,-0.023,-0.204,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.207,0,0,0.003,0
"2019-03-25 22:12:00",209391,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:13:00",209392,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:14:00",209393,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:15:00",209394,-0.013,-0.023,-0.2,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.001,0
"2019-03-25 22:16:00",209395,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.204,0,0,0.001,0
"2019-03-25 22:17:00",209396,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.201,0,0,0,0
"2019-03-25 22:18:00",209397,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.201,0,0,0,0
"2019-03-25 22:19:00",209398,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.201,0,0,0,0
"2019-03-25 22:20:00",209399,-0.013,-0.023,-0.201,"NAN","NAN",-0.013,-0.023,-0.201,-0.013,-0.023,-0.201,0,0,0,0
"2019-03-25 22:21:00",209400,-0.013,-0.023,-0.199,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.002,0
"2019-03-25 22:22:00",209401,-0.013,-0.023,-0.198,"NAN","NAN",-0.013,-0.023,-0.194,-0.013,-0.023,-0.201,0,0,0.002,0
"2019-03-25 22:23:00",209402,-0.013,-0.023,-0.199,"NAN","NAN",-0.013,-0.023,-0.197,-0.013,-0.023,-0.201,0,0,0.002,0
